fiscal_year,site_no,spot_no,survey_date,coral_cover,bleaching_all,bleaching_acropora,mortality_all,mortality_acropora
2020,23,17,2020-11-15,40.0,0.0,0.0,0.0,0.0
2020,23,18,2020-11-15,2.5,0.0,0.0,0.0,0.0
2020,24,1,2020-11-05,2.5,0.0,0.0,0.0,0.0
2020,24,2,2020-11-05,40.0,5.0,5.0,0.0,0.0
2020,24,3,2020-11-05,30.0,5.0,5.0,0.0,0.0
2020,24,4,2020-11-05,2.5,0.0,0.0,0.0,0.0
2020,24,5,2020-10-21,30.0,5.0,5.0,0.0,0.0
2020,24,6,2020-10-21,2.5,0.0,0.0,0.0,0.0
2020,24,7,2020-10-21,40.0,5.0,5.0,0.0,0.0
2020,24,8,2020-10-21,30.0,5.0,5.0,0.0,0.0
2020,24,9,2020-10-29,20.0,5.0,5.0,0.0,0.0
2020,24,10,2020-10-29,50.0,5.0,5.0,0.0,0.0
2020,24,11,2020-10-12,80.0,0.0,0.0,0.0,0.0
2020,24,12,2020-10-29,30.0,5.0,5.0,0.0,0.0
2020,24,13,2020-10-12,20.0,5.0,5.0,0.0,0.0
2020,24,14,2020-10-12,20.0,5.0,5.0,0.0,0.0
2020,24,15,2020-10-29,20.0,0.0,0.0,0.0,0.0
2021,1,1,2021-11-02,50.0,0.0,0.0,0.0,0.0
2021,1,2,2021-11-03,20.0,0.0,0.0,0.0,0.0
2021,1,3,2021-10-07,40.0,0.0,0.0,0.0,0.0
2021,1,4,2021-10-07,30.0,0.0,0.0,0.0,0.0
2021,1,5,2021-10-07,50.0,0.0,0.0,0.0,0.0
2021,1,6,2021-10-07,60.0,0.0,0.0,0.0,0.0
2021,1,7,2021-11-19,40.0,0.0,0.0,0.0,0.0
2021,1,8,2021-11-19,50.0,0.0,0.0,0.0,0.0
2021,1,9,2021-11-19,30.0,0.0,0.0,0.0,0.0
2021,1,10,2021-11-02,50.0,0.0,0.0,0.0,0.0
2021,1,11,2021-11-02,70.0,0.0,0.0,0.0,0.0
2021,1,12,2021-11-18,60.0,0.0,0.0,0.0,0.0
2021,1,13,2021-11-18,60.0,0.0,0.0,0.0,0.0
2021,1,16,2021-11-29,10.0,0.0,0.0,0.0,0.0
2021,1,17,2022-01-10,40.0,0.0,0.0,0.0,0.0
2021,1,18,2022-01-10,20.0,0.0,0.0,0.0,0.0
2021,1,19,2022-01-10,10.0,0.0,0.0,0.0,0.0
2021,1,20,2021-11-29,40.0,0.0,0.0,0.0,0.0
2021,3,1,2021-09-09,50.0,0.0,0.0,0.0,0.0
2021,3,2,2021-12-29,40.0,50.0,0.0,50.0,0.0
2021,3,3,2021-12-29,80.0,0.0,0.0,0.0,0.0
2021,3,4,2021-12-29,2.5,0.0,0.0,0.0,0.0
2021,3,5,2021-12-29,2.5,0.0,0.0,0.0,0.0
2021,3,6,2022-01-12,80.0,0.0,0.0,0.0,0.0
2021,3,7,2022-01-12,30.0,0.0,0.0,0.0,0.0
2021,3,8,2021-09-24,2.5,0.0,0.0,0.0,0.0
2021,3,9,2021-09-10,30.0,0.0,0.0,0.0,0.0
2021,3,10,2021-09-10,50.0,0.0,0.0,0.0,0.0
2021,3,11,2021-12-29,20.0,0.0,0.0,0.0,0.0
2021,3,12,2021-10-04,80.0,0.0,0.0,0.0,0.0
2021,3,13,2021-10-04,20.0,0.0,0.0,0.0,0.0
2021,3,14,2020-09-25,70.0,0.0,0.0,0.0,0.0
2021,3,15,2021-10-02,60.0,30.0,0.0,30.0,0.0
2021,4,1,2021-11-16,30.0,0.0,0.0,0.0,0.0
2021,4,2,2021-09-25,40.0,0.0,0.0,0.0,0.0
2021,4,3,2021-11-16,50.0,0.0,0.0,0.0,0.0
2021,4,4,2021-11-16,40.0,0.0,0.0,0.0,0.0
2021,4,5,2021-09-25,10.0,0.0,0.0,0.0,0.0
2021,4,6,2021-11-16,40.0,0.0,0.0,0.0,0.0
2021,4,7,2021-09-20,30.0,0.0,0.0,0.0,0.0
2021,4,8,2021-09-20,10.0,0.0,0.0,0.0,0.0
2021,4,9,2021-09-20,20.0,0.5,50.0,0.0,0.0
2021,4,10,2021-09-20,30.0,0.0,0.0,0.0,0.0
2021,4,11,2021-09-20,10.0,0.0,0.0,0.0,0.0
2021,4,12,2021-09-20,10.0,0.0,0.0,0.0,0.0
2021,4,13,2021-09-20,30.0,0.0,0.0,0.0,0.0
2021,4,15,2021-09-20,40.0,0.0,0.0,0.0,0.0
2021,4,16,2021-12-21,10.0,0.0,0.0,0.0,0.0
2021,4,17,2021-09-07,40.0,0.0,0.0,0.0,0.0
2021,4,18,2021-09-07,60.0,1.5,0.0,0.0,0.0
2021,4,19,2021-09-07,40.0,0.0,0.0,0.0,0.0
2021,4,20,2021-09-07,40.0,0.0,0.0,0.0,0.0
2021,4,21,2021-09-07,50.0,0.0,0.0,0.0,0.0
2021,4,22,2021-09-07,50.0,0.0,0.0,0.0,0.0
2021,4,23,2021-12-21,20.0,0.0,0.0,0.0,0.0
2021,4,24,2021-12-21,60.0,0.0,0.0,0.0,0.0
2021,4,25,2021-12-21,60.0,0.0,0.0,0.0,0.0
2021,4,27,2021-09-07,70.0,0.0,0.0,0.0,0.0
2021,4,28,2021-09-07,60.0,0.5,0.0,0.0,0.0
2021,4,33,2021-11-16,50.0,0.0,0.0,0.0,0.0
2021,4,39,2021-12-21,60.0,0.0,0.0,0.0,0.0
2021,4,40,2021-09-20,70.0,0.0,0.0,0.0,0.0
2021,4,44,2021-09-20,60.0,0.0,0.0,0.0,0.0
2021,4,45,2021-09-07,50.0,0.5,0.0,0.0,0.0
2021,5,1,2021-11-16,50.0,0.0,0.0,0.0,0.0
2021,5,4,2021-11-21,60.0,0.0,0.0,0.0,0.0
2021,5,5,2021-11-21,60.0,0.0,0.0,0.0,0.0
2021,5,6,2021-11-21,30.0,0.0,0.0,0.0,0.0
2021,5,7,2021-11-21,50.0,0.0,0.0,0.0,0.0
2021,5,8,2021-11-21,40.0,0.0,0.0,0.0,0.0
2021,5,9,2021-11-21,50.0,0.0,0.0,0.0,0.0
2021,5,10,2021-10-09,60.0,0.0,0.0,0.0,0.0
2021,5,12,2021-10-09,40.0,0.0,0.0,0.0,0.0
2021,5,13,2021-09-25,20.0,0.0,0.0,0.0,0.0
2021,5,14,2021-10-09,40.0,0.0,0.0,0.0,0.0
2021,5,15,2021-09-25,10.0,0.0,0.0,0.0,0.0
2021,5,16,2021-10-05,60.0,0.0,0.0,0.0,0.0
2021,5,17,2021-10-05,70.0,0.5,50.0,0.0,0.0
2021,5,18,2021-10-05,80.0,0.0,0.0,0.0,0.0
2021,5,19,2021-10-05,60.0,0.0,0.0,0.0,0.0
2021,5,20,2021-10-05,70.0,0.0,0.0,0.0,0.0
2021,5,21,2021-12-12,50.0,0.0,0.0,0.0,0.0
2021,5,23,2021-12-12,70.0,0.0,0.0,0.0,0.0
2021,5,24,2021-10-16,30.0,0.0,0.0,0.0,0.0
2021,5,25,2021-10-16,60.0,0.0,0.0,0.0,0.0
2021,5,26,2021-10-16,50.0,0.0,0.0,0.0,0.0
2021,5,27,2021-10-16,70.0,0.0,0.0,0.0,0.0
2021,5,28,2021-10-16,50.0,0.0,0.0,0.0,0.0
2021,5,29,2021-10-16,80.0,0.0,0.0,0.0,0.0
2021,5,31,2021-11-21,40.0,0.0,0.0,0.0,0.0
2021,5,32,2021-09-25,30.0,0.0,0.0,0.0,0.0
2021,5,33,2021-10-09,30.0,0.0,0.0,0.0,0.0
2021,5,40,2021-11-21,50.0,0.0,0.0,0.0,0.0
2021,5,43,2021-09-25,20.0,0.5,0.0,0.0,0.0
2021,5,44,2021-10-09,40.0,0.0,0.0,0.0,0.0
2021,5,45,2021-11-21,60.0,0.0,0.0,0.0,0.0
2021,5,48,2021-11-16,70.0,1.5,50.0,1.5,50.0
2021,5,51,2021-10-05,70.0,0.0,0.0,0.0,0.0
2021,5,52,2021-10-16,70.0,0.0,0.0,0.0,0.0
2021,6,1,2021-12-12,80.0,0.0,0.0,0.0,0.0
2021,6,2,2021-12-12,70.0,0.0,0.0,0.0,0.0
2021,6,3,2021-12-12,50.0,0.0,0.0,0.0,0.0
2021,6,4,2021-12-12,60.0,0.0,0.0,0.0,0.0
2021,6,5,2021-12-12,60.0,0.0,0.0,0.0,0.0
2021,6,7,2021-09-18,40.0,0.0,0.0,0.0,0.0
2021,6,8,2021-09-19,60.0,0.0,0.0,0.0,0.0
2021,6,10,2021-12-12,80.0,0.0,0.0,0.0,0.0
2021,6,11,2021-09-19,70.0,0.0,0.0,0.0,0.0
2021,7,1,2021-10-31,30.0,0.0,0.0,0.0,0.0
2021,7,2,2021-10-29,10.0,0.0,0.0,0.0,0.0
2021,7,3,2021-10-30,40.0,0.0,0.0,0.0,0.0
2021,7,4,2021-10-31,40.0,0.0,0.0,0.0,0.0
2021,7,5,2021-10-31,30.0,0.0,0.0,0.0,0.0
2021,7,6,2021-10-30,60.0,0.0,0.0,0.0,0.0
2021,7,7,2021-11-05,40.0,0.0,0.0,0.0,0.0
2021,7,8,2021-11-05,20.0,0.0,0.0,0.0,0.0
2021,7,9,2021-10-30,30.0,2.5,0.0,0.0,0.0
2021,7,10,2021-10-30,30.0,0.0,0.0,0.0,0.0
2021,7,11,2021-10-29,50.0,0.0,0.0,0.0,0.0
2021,7,12,2021-10-29,50.0,0.0,0.0,0.0,0.0
2021,9,1,2021-11-06,50.0,0.0,0.0,0.0,0.0
2021,9,2,2021-12-20,60.0,0.0,0.0,0.0,0.0
2021,9,3,2022-01-15,20.0,0.0,0.0,0.0,0.0
2021,9,4,2021-11-13,50.0,0.0,0.0,0.0,0.0
2021,9,5,2021-12-29,10.0,0.0,0.0,0.0,0.0
2021,9,6,2021-12-29,20.0,0.0,0.0,0.0,0.0
2021,9,7,2021-12-29,20.0,0.0,0.0,0.0,0.0
2021,9,8,2022-01-15,30.0,0.0,0.0,0.0,0.0
2021,10,1,2021-10-16,10.0,0.0,0.0,0.0,0.0
2021,10,2,2021-10-16,40.0,0.0,0.0,0.0,0.0
2021,10,3,2021-10-16,20.0,0.0,0.0,0.0,0.0
2021,10,4,2021-10-16,20.0,0.0,0.0,0.0,0.0
2021,11,1,2021-09-22,10.0,0.0,0.0,0.0,0.0
2021,11,2,2021-09-22,30.0,0.0,0.0,0.0,0.0
2021,11,3,2021-09-22,2.5,0.0,0.0,0.0,0.0
2021,11,4,2021-09-22,2.5,0.0,0.0,0.0,0.0
2021,11,5,2021-09-22,60.0,0.0,0.0,0.0,0.0
2021,11,6,2021-09-22,60.0,0.0,0.0,0.0,0.0
2021,11,7,2021-09-22,40.0,0.0,0.0,0.0,0.0
2021,11,8,2021-09-22,40.0,0.0,0.0,0.0,0.0
2021,11,9,2021-09-22,10.0,0.0,0.0,0.0,0.0
2021,11,10,2021-09-23,10.0,0.0,0.0,0.0,0.0
2021,11,11,2021-09-23,0.5,0.0,0.0,0.0,0.0
2021,11,12,2021-09-23,40.0,0.0,0.0,0.0,0.0
2021,11,13,2021-09-23,40.0,0.0,0.0,0.0,0.0
2021,11,14,2021-09-23,10.0,0.0,0.0,0.0,0.0
2021,11,15,2021-09-23,0.5,0.0,0.0,0.0,0.0
2021,11,16,2021-09-23,20.0,0.0,0.0,0.0,0.0
2021,11,17,2021-09-23,70.0,0.0,0.0,0.0,0.0
2021,11,18,2021-09-23,10.0,0.0,0.0,0.0,0.0
2021,11,19,2021-09-24,70.0,0.0,0.0,0.0,0.0
2021,11,20,2021-09-24,10.0,0.0,0.0,0.0,0.0
2021,11,21,2021-09-24,20.0,0.0,0.0,0.0,0.0
2021,11,22,2021-09-24,2.5,0.0,0.0,0.0,0.0
2021,11,23,2021-09-24,10.0,0.0,0.0,0.0,0.0
2021,11,24,2021-09-24,50.0,0.0,0.0,0.0,0.0
2021,11,25,2021-09-24,20.0,0.0,0.0,0.0,0.0
2021,11,26,2021-09-24,20.0,0.0,0.0,0.0,0.0
2021,11,27,2021-09-24,80.0,0.0,0.0,0.0,0.0
2021,11,28,2021-09-24,50.0,0.0,0.0,0.0,0.0
2021,11,29,2021-09-24,50.0,0.0,0.0,0.0,0.0
2021,11,30,2021-09-08,40.0,0.0,0.0,0.0,0.0
2021,11,31,2021-09-08,70.0,0.0,0.0,0.0,0.0
2021,11,32,2021-09-08,30.0,0.0,0.0,0.0,0.0
2021,11,33,2021-09-08,30.0,0.0,0.0,0.0,0.0
2021,12,1,2021-09-08,0.5,0.0,0.0,0.0,0.0
2021,12,2,2021-09-08,10.0,0.0,0.0,0.0,0.0
2021,12,3,2021-09-08,20.0,0.0,0.0,0.0,0.0
2021,12,4,2021-09-08,2.5,0.0,0.0,0.0,0.0
2021,12,5,2021-09-08,80.0,0.0,0.0,0.0,0.0
2021,12,6,2021-09-08,10.0,0.0,0.0,0.0,0.0
2021,12,7,2021-09-07,2.5,0.0,0.0,0.0,0.0
2021,12,8,2021-09-07,50.0,0.0,0.0,0.0,0.0
2021,12,9,2021-09-07,10.0,0.0,0.0,0.0,0.0
2021,12,10,2021-09-07,30.0,0.0,0.0,0.0,0.0
2021,12,11,2021-09-07,30.0,0.0,0.0,0.0,0.0
2021,12,12,2021-09-07,80.0,0.0,0.0,0.0,0.0
2021,12,13,2021-09-07,70.0,0.0,0.0,0.0,0.0
2021,12,14,2021-09-07,60.0,0.0,0.0,0.0,0.0
2021,12,15,2021-09-03,80.0,0.0,0.0,0.0,0.0
2021,12,16,2021-09-29,70.0,0.0,0.0,0.0,0.0
2021,12,17,2021-09-03,50.0,0.0,0.0,0.0,0.0
2021,12,18,2021-09-09,60.0,0.0,0.0,0.0,0.0
2021,12,19,2021-09-09,40.0,0.0,0.0,0.0,0.0
2021,12,20,2021-09-09,30.0,0.0,0.0,0.0,0.0
2021,12,21,2021-09-09,10.0,0.0,0.0,0.0,0.0
2021,12,22,2021-09-09,10.0,0.0,0.0,0.0,0.0
2021,12,23,2021-09-09,0.5,0.0,0.0,0.0,0.0
2021,12,24,2021-09-09,60.0,0.0,0.0,0.0,0.0
2021,12,25,2021-09-09,40.0,0.0,0.0,0.0,0.0
2021,12,26,2021-09-09,0.5,0.0,0.0,0.0,0.0
2021,12,27,2021-09-02,60.0,0.0,0.0,0.0,0.0
2021,12,28,2021-09-03,70.0,0.0,0.0,0.0,0.0
2021,12,29,2021-09-02,50.0,0.0,0.0,0.0,0.0
2021,12,30,2021-09-03,40.0,0.0,0.0,0.0,0.0
2021,12,31,2021-09-02,50.0,0.0,0.0,0.0,0.0
2021,12,32,2021-09-02,30.0,0.0,0.0,0.0,0.0
2021,12,33,2021-09-02,70.0,0.0,0.0,0.0,0.0
2021,12,34,2021-09-02,20.0,0.0,0.0,0.0,0.0
2021,12,35,2021-09-02,20.0,0.0,0.0,0.0,0.0
2021,12,36,2021-09-01,30.0,0.0,0.0,0.0,0.0
2021,12,37,2021-09-01,10.0,0.0,0.0,0.0,0.0
2021,12,38,2021-09-01,10.0,0.0,0.0,0.0,0.0
2021,12,39,2021-09-01,20.0,0.0,0.0,0.0,0.0
2021,12,40,2021-09-01,70.0,0.0,0.0,0.0,0.0
2021,12,41,2021-09-01,20.0,0.0,0.0,0.0,0.0
2021,12,42,2021-09-01,20.0,0.0,0.0,0.0,0.0
2021,12,43,2020-11-06,10.0,0.0,0.0,0.0,0.0
2021,12,44,2021-09-07,70.0,0.0,0.0,0.0,0.0
2021,13,27,2021-10-23,10.0,70.0,67.5,1.0,1.5
2021,13,28,2021-10-23,50.0,60.5,60.0,0.0,0.0
2021,13,31,2021-10-23,60.0,68.5,72.5,1.5,1.5
2021,13,32,2021-10-23,2.5,60.0,70.0,0.0,0.0
2021,13,35,2021-10-29,60.0,46.0,48.0,1.0,1.0
2021,13,36,2021-10-29,70.0,50.0,46.0,1.0,1.0
2021,13,42,2021-11-14,30.0,80.0,75.0,1.0,1.0
2021,13,43,2021-11-14,20.0,72.5,70.0,1.0,1.0
2021,13,44,2021-11-15,10.0,40.5,50.5,1.0,2.5
2021,13,49,2021-11-01,10.0,25.0,25.5,1.0,1.5
2021,13,50,2021-10-31,30.0,28.0,20.0,3.5,3.5
2021,13,51,2021-11-13,20.0,43.0,31.5,1.0,1.0
2021,13,52,2021-11-13,20.0,46.0,35.5,1.0,1.0
2021,13,53,2021-11-13,20.0,39.0,35.0,1.0,1.5
2021,13,62,2021-10-29,60.0,38.5,46.0,1.5,1.5
2021,13,63,2021-10-29,50.0,40.0,37.5,1.0,1.0
2021,13,64,2021-10-29,50.0,42.5,42.5,1.5,2.0
2021,13,65,2021-10-30,70.0,60.5,56.0,2.0,3.5
2021,13,67,2021-10-23,30.0,55.0,62.5,1.0,1.0
2021,13,68,2021-11-15,20.0,59.5,53.5,1.5,2.0
2021,13,71,2021-10-31,70.0,24.0,18.0,1.0,1.0
2021,13,72,2021-10-31,50.0,24.0,15.5,1.0,1.0
2021,13,73,2021-10-31,40.0,31.0,23.0,1.0,1.0
2021,13,74,2021-10-31,40.0,23.0,15.5,1.0,1.0
2021,13,75,2021-10-30,40.0,34.5,30.0,1.5,2.0
2021,13,110,2021-10-23,10.0,67.5,72.5,1.5,2.0
2021,13,112,2021-11-14,30.0,56.0,50.5,1.0,1.0
2021,13,116,2021-10-31,60.0,30.5,23.0,1.0,1.0
2021,14,46,2021-11-01,10.0,77.5,77.5,1.5,1.0
2021,14,47,2021-11-01,10.0,86.0,86.0,1.0,1.0
2021,14,54,2021-11-13,10.0,48.5,56.0,1.0,1.0
2021,14,76,2021-11-13,10.0,56.5,43.0,1.0,0.5
2021,14,77,2021-11-03,10.0,76.5,72.5,1.0,1.0
2021,14,78,2021-11-03,2.5,46.0,40.0,1.0,1.0
2021,14,79,2021-11-03,2.5,41.0,40.5,1.0,1.0
2021,14,80,2021-11-03,10.0,70.0,68.5,1.0,1.0
2021,14,81,2021-11-03,2.5,53.5,54.0,1.0,1.0
2021,14,82,2021-11-01,20.0,54.0,31.5,1.5,1.0
2021,14,83,2021-11-01,2.5,40.0,28.5,1.0,1.0
2021,14,84,2021-10-26,30.0,61.5,46.5,1.5,1.5
2021,14,87,2021-11-13,20.0,53.5,46.5,1.0,1.0
2021,14,88,2021-11-14,10.0,67.5,60.0,1.0,1.0
2021,14,89,2021-11-14,2.5,51.0,45.5,1.0,1.0
2021,14,90,2021-11-14,10.0,46.0,35.5,1.0,0.5
2021,14,93,2021-10-26,2.5,54.0,56.0,1.5,1.0
2021,14,109,2021-11-16,20.0,46.0,26.0,1.0,2.0
2021,14,114,2021-11-01,10.0,77.0,76.5,1.5,1.0
2021,14,115,2021-11-03,10.0,72.5,65.0,1.5,1.5
2021,15,4,2021-10-28,10.0,60.0,70.0,1.0,1.0
2021,15,5,2021-10-28,10.0,75.0,82.5,0.5,0.5
2021,15,19,2021-10-28,20.0,72.5,65.0,1.5,1.5
2021,15,20,2021-10-28,20.0,62.5,71.5,1.5,2.5
2021,15,22,2021-10-30,20.0,72.5,68.0,3.0,3.0
2021,15,23,2021-11-02,2.5,70.0,60.0,0.0,0.0
2021,15,24,2021-11-02,20.0,70.0,55.5,2.5,1.0
2021,15,25,2021-11-02,10.0,35.0,45.0,1.5,1.5
2021,15,37,2021-10-22,50.0,55.0,50.0,1.0,1.0
2021,15,38,2021-10-28,10.0,70.5,65.0,3.0,3.0
2021,15,39,2021-10-30,20.0,82.5,71.5,6.5,3.0
2021,15,40,2021-11-02,30.0,57.5,58.0,1.0,1.0
2021,15,41,2021-11-02,20.0,55.5,44.5,1.5,1.0
2021,15,58,2021-10-22,70.0,62.5,65.0,1.5,2.5
2021,15,59,2021-10-22,50.0,67.5,72.5,2.0,4.5
2021,15,60,2021-10-22,70.0,78.0,79.0,2.0,2.5
2021,15,61,2021-10-22,10.0,77.5,,2.5,
2021,15,66,2021-10-29,20.0,66.5,72.5,1.5,2.5
2021,15,104,2021-10-27,10.0,81.5,73.5,1.5,1.0
2021,15,106,2021-10-28,20.0,66.5,60.0,1.5,1.5
2021,15,107,2021-10-30,60.0,41.5,44.0,3.0,2.5
2021,15,108,2021-10-22,60.0,60.0,65.0,2.5,2.5
2021,15,111,2021-11-02,30.0,58.5,63.0,1.0,1.0
2021,15,113,2021-10-27,20.0,86.0,85.5,0.0,0.0
2021,16,1,2021-10-26,2.5,82.5,73.5,2.0,1.0
2021,16,2,2021-10-26,30.0,67.5,60.5,1.5,1.0
2021,16,3,2021-10-26,10.0,53.5,56.0,1.0,1.0
2021,16,6,2021-10-25,10.0,70.0,70.0,1.5,1.5
2021,16,7,2021-11-06,20.0,85.0,86.5,2.0,2.0
2021,16,8,2021-11-06,10.0,92.5,87.5,5.5,10.0
2021,16,9,2021-11-06,60.0,52.5,47.5,1.0,4.5
2021,16,10,2021-11-06,30.0,51.0,46.0,1.0,3.0
2021,16,11,2021-10-25,2.5,61.0,55.5,1.5,1.0
2021,16,12,2021-10-27,20.0,62.5,60.0,1.5,1.5
2021,16,13,2021-10-27,20.0,66.0,61.0,1.0,1.0
2021,16,14,2021-10-27,2.5,69.0,70.0,1.5,1.5
2021,16,15,2021-10-21,20.0,76.5,81.0,3.0,3.0
2021,16,16,2021-10-21,10.0,65.0,65.0,1.5,2.5
2021,16,17,2021-10-21,10.0,67.5,67.5,1.0,1.0
2021,16,45,2021-10-26,20.0,62.5,65.5,1.0,1.0
2021,16,69,2021-11-06,50.0,41.0,43.5,1.5,3.0
2021,16,70,2021-11-06,10.0,85.0,87.5,7.5,12.5
2021,16,85,2021-10-21,50.0,74.0,64.0,1.5,1.5
2021,16,94,2021-10-25,20.0,77.0,73.5,2.0,1.5
2021,16,95,2021-10-25,50.0,69.0,70.5,2.0,2.0
2021,16,96,2021-10-25,10.0,59.0,55.5,2.0,2.5
2021,16,97,2021-10-25,2.5,47.0,48.0,1.0,1.0
2021,16,98,2021-10-25,20.0,76.0,80.0,2.0,1.5
2021,16,99,2021-10-25,20.0,79.0,73.5,1.5,1.0
2021,16,100,2021-10-21,10.0,77.0,75.0,2.5,1.5
2021,16,101,2021-10-21,10.0,82.5,80.0,1.5,2.0
2021,16,102,2021-10-27,10.0,76.5,75.0,1.5,1.0
2021,16,103,2021-10-24,10.0,75.0,75.0,1.5,1.0
2021,16,105,2021-10-25,20.0,75.0,76.0,2.0,2.0
2021,17,120,2021-11-04,70.0,23.0,20.5,1.0,1.0
2021,17,121,2021-11-04,50.0,15.5,15.5,1.0,1.0
2021,17,122,2021-11-04,70.0,50.0,42.0,2.0,1.5
2021,17,123,2021-11-04,2.5,35.5,32.5,0.5,0.5
2021,17,124,2021-11-04,60.0,15.5,15.5,1.0,1.5
2021,17,125,2021-11-04,70.0,16.0,13.5,0.5,1.0
2021,17,126,2021-11-04,70.0,21.5,16.5,1.5,1.0
2021,17,127,2021-11-07,30.0,45.0,75.0,0.0,0.0
2021,17,129,2021-11-07,90.0,1.5,,0.5,
2021,17,130,2021-11-07,60.0,55.0,55.0,1.0,1.0
2021,17,131,2021-11-07,20.0,75.0,,0.0,
2021,17,132,2021-11-07,20.0,69.5,75.0,1.0,1.5
2021,17,133,2021-10-24,50.0,76.5,63.5,2.0,1.5
2021,17,134,2021-10-24,40.0,75.0,,0.0,
2021,17,135,2021-10-24,50.0,77.5,80.0,2.0,1.5
2021,17,136,2021-10-24,40.0,60.5,60.5,1.5,1.5
2021,17,137,2021-10-24,10.0,62.5,55.0,2.0,1.5
2021,17,138,2021-11-07,40.0,80.0,78.5,1.5,1.0
2021,17,139,2021-11-07,20.0,32.5,27.5,1.0,1.0
2021,17,141,2021-11-04,70.0,15.5,15.5,1.0,1.0
2021,17,142,2021-11-04,70.0,13.5,18.0,1.0,1.0
2021,17,1261,2021-11-04,50.0,25.5,,0.0,
2021,17,1271,2021-11-07,30.0,86.5,86.0,1.5,2.0
2021,18,1,2022-01-18,50.0,0.5,0.5,0.5,0.5
2021,18,2,2022-01-19,60.0,0.5,0.5,0.5,0.5
2021,18,3,2022-01-18,70.0,0.5,0.5,0.5,0.5
2021,18,4,2022-01-18,70.0,0.5,0.5,0.5,0.5
2021,18,5,2022-01-19,60.0,0.5,0.0,0.5,0.0
2021,18,6,2022-01-18,30.0,0.5,0.5,0.5,0.5
2021,18,7,2022-01-18,30.0,0.5,0.0,0.0,0.0
2021,18,8,2022-01-18,60.0,0.5,0.5,0.5,0.5
2021,18,9,2022-01-17,30.0,0.5,0.5,0.5,0.5
2021,18,10,2022-01-17,30.0,0.5,0.5,0.5,0.5
2021,18,11,2022-01-17,20.0,0.5,0.0,0.0,0.0
2021,18,12,2022-01-17,70.0,2.5,0.5,2.5,0.5
2021,19,1,2021-10-28,2.5,0.0,0.0,0.0,0.0
2021,19,2,2021-11-04,2.5,0.0,0.0,0.0,0.0
2021,19,3,2021-11-04,2.5,0.0,0.0,0.0,0.0
2021,19,4,2021-11-04,2.5,0.0,0.0,0.0,0.0
2021,19,5,2021-11-30,2.5,0.0,0.0,0.0,0.0
2021,19,6,2021-11-18,10.0,0.0,0.0,0.0,0.0
2021,21,1,2021-12-06,2.5,0.0,0.0,0.0,0.0
2021,21,2,2022-01-09,50.0,0.0,0.0,0.0,0.0
2021,21,3,2022-01-09,20.0,0.0,0.0,0.0,0.0
2021,21,4,2021-12-28,10.0,0.0,0.0,0.0,0.0
2021,21,5,2021-12-28,70.0,0.0,0.0,0.0,0.0
2021,21,6,2021-12-05,20.0,0.0,0.0,0.0,0.0
2021,21,7,2021-12-05,10.0,0.0,0.0,0.0,0.0
2021,21,8,2022-01-09,50.0,2.5,2.5,0.5,0.5
2021,21,9,2021-12-07,40.0,0.0,0.0,0.0,0.0
2021,21,11,2021-12-15,20.0,0.0,0.0,0.0,0.0
2021,21,12,2021-12-13,10.0,0.0,0.0,0.0,0.0
2021,21,13,2021-12-11,60.0,0.0,0.0,0.0,0.0
2021,21,14,2021-07-10,20.0,0.0,0.0,0.0,0.0
2021,21,15,2021-12-07,70.0,0.0,0.0,0.0,0.0
2021,21,16,2021-12-17,10.0,0.0,0.0,0.0,0.0
2021,21,18,2021-12-15,60.0,0.0,0.0,0.0,0.0
2021,22,1,2021-10-19,30.0,0.0,0.0,0.0,0.0
2021,22,2,2021-11-05,2.5,0.0,0.0,0.0,0.0
2021,22,3,2021-11-18,10.0,0.0,0.0,0.0,0.0
2021,22,4,2021-11-18,30.0,0.0,0.0,0.0,0.0
2021,22,5,2021-11-18,10.0,0.0,0.0,0.0,0.0
2021,22,6,2021-11-18,30.0,0.0,0.0,0.0,0.0
2021,22,7,2021-05-16,50.0,0.0,0.0,0.0,0.0
2021,22,8,2022-01-15,20.0,0.0,0.0,0.0,0.0
2021,22,9,2022-01-22,2.5,0.0,0.0,0.0,0.0
2021,22,10,2021-10-18,30.0,2.5,0.0,0.0,0.0
2021,22,11,2021-10-18,20.0,2.5,2.5,0.0,0.0
2021,22,12,2021-10-21,30.0,0.0,0.0,0.0,0.0
2021,22,13,2021-10-21,30.0,2.5,2.5,0.0,0.0
2021,22,14,2021-10-21,20.0,0.0,0.0,0.0,0.0
2021,22,15,2021-10-21,30.0,2.5,2.5,0.0,0.0
2021,22,16,2021-10-21,2.5,0.0,0.0,0.0,0.0
2021,22,17,2021-11-21,10.0,2.5,2.5,0.0,0.0
2021,22,18,2021-11-21,30.0,0.0,0.0,0.0,0.0
2021,22,19,2021-11-21,20.0,0.0,0.0,0.0,0.0
2021,22,20,2021-11-21,2.5,0.0,0.0,0.0,0.0
2021,22,21,2021-10-19,50.0,0.0,0.0,0.0,0.0
2021,22,22,2021-10-19,30.0,0.0,0.0,0.0,0.0
2021,22,23,2021-10-19,30.0,0.0,0.0,0.0,0.0
2021,22,24,2021-10-19,20.0,0.0,0.0,0.0,0.0
2021,22,25,2021-10-19,10.0,0.0,0.0,0.0,0.0
